id,source,short_name,title,doc_type,url,published_date,local_path,sha256,downloaded_at,status
eba:eba_final_report_on_guidelines_on_the_assessment_of_knowledge_an,eba,eba_final_report_on_guidelines_on_the_assessment_of_knowledge_an,Final report on Guidelines on the assessment of knowledge and experience of the organs of credit servicers,guideline,https://www.eba.europa.eu/sites/default/files/2023-12/5244af0f-ea2b-4a6d-982c-251696057a77/Report%20on%20GL%20on%20the%20assessment%20of%20knowledge%20and%20experience%20of%20the%20organs%20of%20credit%20servicers.pdf,2023-12-15,docs/guidance/eba/eba_final_report_on_guidelines_on_the_assessment_of_knowledge_an.pdf,29bab4c7a68607ba3a856636a04f4bf3b48467ff22fdbc414c2c64230990baad,2026-04-24T21:46:18.394019+00:00,unchanged
eba:eba_guidelines_on_risk_based_supervision_consolidated_version,eba,eba_guidelines_on_risk_based_supervision_consolidated_version,Guidelines on risk-based supervision - consolidated version,guideline,https://www.eba.europa.eu/sites/default/files/2023-11/6fa613c3-54cd-4f21-a6bc-c3d775ce5545/EBA%20GL%20on%20RBA%20AML%20CFT_consolidated%20version.pdf,2023-11-27,docs/guidance/eba/eba_guidelines_on_risk_based_supervision_consolidated_version.pdf,2032380b5dc558f66fabe97a3f0aa29a3b6b78404d08620c10caeff7dad104d1,2026-04-24T21:46:19.909468+00:00,unchanged
eba:eba_corrigendum_to_the_guidelines_on_risk_based_supervision,eba,eba_corrigendum_to_the_guidelines_on_risk_based_supervision,Corrigendum to the Guidelines on risk-based supervision,guideline,https://www.eba.europa.eu/sites/default/files/2023-11/26170943-836e-402c-bf4e-de11095ac7d0/Corrigendum%20to%20the%20Risk-Based%20Supervision%20Guidelines.pdf,2023-11-27,docs/guidance/eba/eba_corrigendum_to_the_guidelines_on_risk_based_supervision.pdf,3b5292b8f19b69b1efa7215164f77641c87693b0e140e0c4766330aa802acd1b,2026-04-24T21:46:21.350071+00:00,unchanged
eba:eba_final_report_on_amending_guidelines_on_risk_based_supervisio,eba,eba_final_report_on_amending_guidelines_on_risk_based_supervisio,Final report on amending Guidelines on risk-based supervision,guideline,https://www.eba.europa.eu/sites/default/files/2023-11/c0a72a30-19c6-4fbb-96cd-e2486ff0c8ec/Final%20report%20on%20guidelines%20amending%20the%20Risk%20Based%20Supervision%20Guidelines.pdf,2023-11-27,docs/guidance/eba/eba_final_report_on_amending_guidelines_on_risk_based_supervisio.pdf,da497f12341219d3053d65ddce9e9713a9c9d5d2566589be56dfb4f0aa900cc4,2026-04-24T21:46:22.873166+00:00,unchanged
EBA/GL/2023/03,eba,eba_gl_2023_03,Guidelines ML TF Risk Factors_conslidated.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2023/EBA-GL-2023-03/1061654/Guidelines%20ML%20TF%20Risk%20Factors_conslidated.pdf.pdf,2023-08-23,docs/guidance/eba/eba_gl_2023_03.pdf,f027028d82fb74882b10723d9412502ef85fa7677379528d5aa94158ca9ce411,2026-04-24T21:46:24.473886+00:00,unchanged
EBA/GL/2021/17,eba,eba_gl_2021_17_2,Final report on GLs on delineation and reporting of AFMs.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2021/EBA-GL-2021-17%20GL%20on%20delineation%20and%20reporting%20AFM/1025710/Final%20report%20on%20GLs%20on%20delineation%20and%20reporting%20of%20AFMs.pdf,2021-12-17,docs/guidance/eba/eba_gl_2021_17_2.pdf,e1ab45188dee702b15e25c3f01042cb495ae958993a26dbe6761e215bb1a3b52,2026-04-24T21:57:05.966984+00:00,ok
EBA/GL/2023/06,eba,eba_gl_2023_06_1,Final Report on GLs on overall recovery capacity in recovery planning.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2023/EBA-GL-2023-06/1061158/Final%20Report%20on%20GLs%20on%20overall%20recovery%20capacity%20in%20recovery%20planning.pdf,2023-07-19,docs/guidance/eba/eba_gl_2023_06_1.pdf,43153dc38af66bc60003a1c07be92305c0233ffca3cc073576f17ea54ae19a2b,2026-04-24T21:56:58.431568+00:00,ok
eba:eba_guidelines_amending_guidelines_on_improving_resolvability_fo,eba,eba_guidelines_amending_guidelines_on_improving_resolvability_fo,Guidelines amending Guidelines on improving resolvability for institutions and resolution authorities.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2023/1056369/Guidelines%20amending%20Guidelines%20on%20improving%20resolvability%20for%20institutions%20and%20resolution%20authorities.pdf,2023-06-13,docs/guidance/eba/eba_guidelines_amending_guidelines_on_improving_resolvability_fo.pdf,f14a34b93e3aa515bf1cc4c8dee8d3d6d1166cb03cae5814ed24d2a559eb2285,2026-04-24T21:46:30.418684+00:00,unchanged
EBA/GL/2023/02,eba,eba_gl_2023_02,CORRIGENDUM_Final report of the revised GL on DGS contributions.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2023/EBA-GL-2023-02/1055416/CORRIGENDUM_Final%20report%20of%20the%20revised%20GL%20on%20DGS%20contributions.pdf,2023-05-15,docs/guidance/eba/eba_gl_2023_02.pdf,fcb4b4ed0cd60a25bc79ecc7511bea5eb0b66f23bc7697afccf25821ab91ec94,2026-04-24T21:46:33.479194+00:00,unchanged
eba:eba_amending_gls_to_the_rfgls_in_relation_to_npos_pdf,eba,eba_amending_gls_to_the_rfgls_in_relation_to_npos_pdf,Amending GLs to the RFGLs in relation to NPOs.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2023/1054143/Amending%20GLs%20to%20the%20RFGLs%20in%20relation%20to%20NPOs.pdf,2023-03-31,docs/guidance/eba/eba_amending_gls_to_the_rfgls_in_relation_to_npos_pdf.pdf,1be75ebe49d87478526a997e5d9c477937f0421c045fc6140a952fec27621ad5,2026-04-24T21:46:34.924612+00:00,unchanged
eba:eba_guidelines_on_mltf_risk_management_and_access_to_financial_s,eba,eba_guidelines_on_mltf_risk_management_and_access_to_financial_s,Guidelines on MLTF risk management and access to financial services.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2023/1054144/Guidelines%20on%20MLTF%20risk%20management%20and%20access%20to%20financial%20services.pdf,2023-03-31,docs/guidance/eba/eba_guidelines_on_mltf_risk_management_and_access_to_financial_s.pdf,c7d4f1380fbf286e14c6f885109dbd2f6eb54fc0595495dbe24cb7a9c8f9d83c,2026-04-24T21:46:36.585020+00:00,unchanged
eba:eba_final_report_of_the_revised_gl_on_dgs_contributions_pdf,eba,eba_final_report_of_the_revised_gl_on_dgs_contributions_pdf,Final report of the revised GL on DGS contributions.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2023/1052023/Final%20report%20of%20the%20revised%20GL%20on%20DGS%20contributions.pdf,2023-02-21,docs/guidance/eba/eba_final_report_of_the_revised_gl_on_dgs_contributions_pdf.pdf,40fde34bc496db5186e6b9ceef6defbf10849916336d8edd997fa39efc5a8b74,2026-04-24T21:46:37.981985+00:00,unchanged
eba:eba_final_report_on_guidelines_on_the_publication_of_the_write_d,eba,eba_final_report_on_guidelines_on_the_publication_of_the_write_d,Final Report on Guidelines on the publication of the write-down and conversion and bail-in exchange mechanic.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2023/1051851/Final%20Report%20on%20Guidelines%20on%20the%20publication%20of%20the%20write-down%20and%20conversion%20and%20bail-in%20exchange%20mechanic.pdf,2023-02-13,docs/guidance/eba/eba_final_report_on_guidelines_on_the_publication_of_the_write_d.pdf,25883da7095bbb091245df7a45148ccbca6c7ee14202bc8647747cf9dcbc5482,2026-04-24T21:46:39.429884+00:00,unchanged
EBA/GL/2022/15,eba,eba_gl_2022_15,Guidelines on the use of Remote Customer Onboarding Solutions.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-15%20GL%20on%20remote%20customer%20onboarding/1043884/Guidelines%20on%20the%20use%20of%20Remote%20Customer%20Onboarding%20Solutions.pdf,2022-11-22,docs/guidance/eba/eba_gl_2022_15.pdf,a8d23dd230bb95dd32a575165ab8829cfb16ad04c77eacb3d1a60b30532c0e0b,2026-04-24T21:46:40.967545+00:00,unchanged
EBA/GL/2022/14,eba,eba_gl_2022_14,Guidelines on IRRBB and CSRBB.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-14%20GL%20on%20IRRBB%20and%20CSRBB/1041754/Guidelines%20on%20IRRBB%20and%20CSRBB.pdf,2022-10-20,docs/guidance/eba/eba_gl_2022_14.pdf,8050134f0d9c63610b0535991f49d6965879063782bfb0de36727a118e0629ed,2026-04-24T21:46:42.498030+00:00,unchanged
eba:eba_consolidated_gl_on_disclosure_of_non_performing_and_forborne,eba,eba_consolidated_gl_on_disclosure_of_non_performing_and_forborne,Consolidated  GL on disclosure of non-performing and forborne exposures.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/1041279/Consolidated%20%20GL%20on%20disclosure%20of%20non-performing%20and%20forborne%20exposures.pdf,2022-10-12,docs/guidance/eba/eba_consolidated_gl_on_disclosure_of_non_performing_and_forborne.pdf,e0058cc816bf6f46a23cdb1e06920b46bd1ec2e5d8d270dba8e2edeee97ee05a,2026-04-24T21:46:43.956354+00:00,unchanged
eba:eba_amending_guidelines_on_disclosure_of_non_performing_and_forb,eba,eba_amending_guidelines_on_disclosure_of_non_performing_and_forb,Amending Guidelines on disclosure of non-performing and forborne exposures,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/1041278/Amending%20Guidelines%20on%20disclosure%20of%20non-performing%20and%20forborne%20exposures.pdf,2022-10-12,docs/guidance/eba/eba_amending_guidelines_on_disclosure_of_non_performing_and_forb.pdf,e857db7e6ce74cc5e7fc33fcf09e8ad8f9f6c94b616ef863535617758e00ef9c,2026-04-24T21:46:45.468333+00:00,unchanged
EBA/GL/2022/12,eba,eba_gl_2022_12,Amending Guidelines for the identification of global systemically important institutions.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-12%20Amending%20Guidelines%20on%20the%20specification%20and%20disclosure%20of%20systemic%20importance%20indicators/1039906/Amending%20Guidelines%20on%20the%20specification%20and%20disclosure%20of%20systemic%20importance%20indicators.pdf,2022-09-29,docs/guidance/eba/eba_gl_2022_12.pdf,5253a6f3a7c3867a553342dba56c901f4ed8b3065b8972e2e0b1b364bf621a97,2026-04-24T21:46:46.973532+00:00,unchanged
EBA/GL/2022/11,eba,eba_gl_2022_11,Final report on Guidelines on transferability.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-11%20GL%20on%20transferability/1039809/Final%20report%20on%20Guidelines%20on%20transferability.pdf,2022-09-27,docs/guidance/eba/eba_gl_2022_11.pdf,625db79d74a4f0f20f53d02ba9692fd72206a875be23c88aa94be67e99bac1b3,2026-04-24T21:46:48.482949+00:00,unchanged
EBA/GL/2022/10,eba,eba_gl_2022_10,Guidelines on liquidity exemption investment firms - Art 43(4) IFR.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-10%20GL%20on%20liquidity%20exemption/1037489/Guidelines%20on%20liquidity%20exemption%20investment%20firms%20-%20Art%2043%284%29%20IFR.pdf,2022-07-29,docs/guidance/eba/eba_gl_2022_10.pdf,2b9490e70096c199b25167b46fd1d30430644194fb4374c97add9dd9dfd28e4f,2026-04-24T21:46:50.107193+00:00,unchanged
EBA/GL/2022/09,eba,eba_gl_2022_09,Final report on SREP guidelines under IFD.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-09%20GL%20on%20SREP%20for%20IF/1037290/Final%20report%20on%20SREP%20guidelines%20under%20IFD.pdf,2022-07-21,docs/guidance/eba/eba_gl_2022_09.pdf,fc55fb518eb40a36d65d071fc23d1c7647a7085a70bc29ef9f0016aba6e81fdf,2026-04-24T21:46:51.555635+00:00,unchanged
EBA/GL/2022/06,eba,eba_gl_2022_06,Final report on GLs on remuneration and gender pay gap benchmarking under CRD.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-06%20GL%20on%20remuneration%20CRD/1036475/Final%20report%20on%20GLs%20on%20remuneration%20and%20gender%20pay%20gap%20benchmarking%20under%20CRD.pdf,2022-06-30,docs/guidance/eba/eba_gl_2022_06.pdf,ee3272adbcba2f59626785f314b7679356bbe01e1d7e12fde1379fbec9bbd96a,2026-04-24T21:46:53.006536+00:00,unchanged
EBA/GL/2022/07,eba,eba_gl_2022_07,Final report on GLs on remuneration and pay gap benchmarking under IFD.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-07%20GLs%20on%20remuneration%20IFD/1036476/Final%20report%20on%20GLs%20on%20remuneration%20and%20pay%20gap%20benchmarking%20under%20IFD.pdf,2022-06-30,docs/guidance/eba/eba_gl_2022_07.pdf,a61a0a20a2dfdc7faf4b24d2f70f32fdf567b3e3e70569439424cb68793c9548,2026-04-24T21:46:54.520684+00:00,unchanged
EBA/GL/2022/08,eba,eba_gl_2022_08,Final report on GLs on the high earner data collections under CRD and IFD.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-08%20GL%20on%20high%20earners/1036477/Final%20report%20on%20GLs%20on%20the%20high%20earner%20data%20collections%20under%20CRD%20and%20IFD.pdf,2022-06-30,docs/guidance/eba/eba_gl_2022_08.pdf,90796c60bd343d6976c961bde50b4eeac4907cd6cf3b4c2846359fe18b02fe46,2026-04-24T21:46:56.025910+00:00,unchanged
EBA/GL/2022/05,eba,eba_gl_2022_05,Guidelines on AMLCFT compliance officers.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-05%20GLs%20on%20AML%20compliance%20officers/1035126/Guidelines%20on%20AMLCFT%20compliance%20officers.pdf,2022-06-14,docs/guidance/eba/eba_gl_2022_05.pdf,259e5a005b6e30a2f252350f83cc00030eff95395f96c8de724aacd8c2596453,2026-04-24T21:46:57.551725+00:00,unchanged
EBA/GL/2021/16,eba,eba_gl_2021_16_1,EBA Final Report on GL on RBA AML CFT.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2021/EBA-GL-2021-16%20GL%20on%20RBA%20to%20AML%20CFT/1025507/EBA%20Final%20Report%20on%20GL%20on%20RBA%20AML%20CFT.pdf,2021-12-16,docs/guidance/eba/eba_gl_2021_16_1.pdf,781cce2ce98c241a558a14657b5d6c04410eda65b4c520043ab147f7b10f2acf,2026-04-24T21:57:07.445125+00:00,ok
eba:eba_guidelines_on_equivalence_of_confidentiality_regimes_pdf,eba,eba_guidelines_on_equivalence_of_confidentiality_regimes_pdf,Guidelines on equivalence of confidentiality regimes.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/Guidelines%20on%20the%20equivalence%20of%20confidentiality%20regimes/1032151/Guidelines%20on%20equivalence%20of%20confidentiality%20regimes.pdf,2022-05-03,docs/guidance/eba/eba_guidelines_on_equivalence_of_confidentiality_regimes_pdf.pdf,579d1824ccd5ce569308fc85b4585d7cb82fe71beb49b4a7a73d06ab8fdf6cef,2026-04-24T21:47:00.511658+00:00,unchanged
eba:eba_principles_for_the_assessment_of_confidentiality_and_profess,eba,eba_principles_for_the_assessment_of_confidentiality_and_profess,Principles for the assessment of confidentiality and professional secrecy.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/Guidelines%20on%20the%20equivalence%20of%20confidentiality%20regimes/1032150/Confidentiality%20Principles%20.pdf,2022-05-03,docs/guidance/eba/eba_principles_for_the_assessment_of_confidentiality_and_profess.pdf,eab01495c79c30200a6f683e1de2bf306fbf009b86b6ec561898deae0f97e95b,2026-04-24T21:47:02.065911+00:00,unchanged
EBA/GL/2022/03,eba,eba_gl_2022_03,Final Report on Guidelines on common procedures and methodologies for SREP and supervisory stress testing.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-03%20Revised%20SREP%20Guidelines/1028500/Final%20Report%20on%20Guidelines%20on%20common%20procedures%20and%20methodologies%20for%20SREP%20and%20supervisory%20stress%20testing.pdf,2022-03-18,docs/guidance/eba/eba_gl_2022_03.pdf,b81c2b58595d0339332e93eb97122e2096ab8ea8112a01cf9c22bc0b3142c960,2026-04-24T21:47:03.586404+00:00,unchanged
EBA/GL/2022/02,eba,eba_gl_2022_02,Final report on draft Guidelines on the limited network exclusion under PSD2.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-02%20GL%20on%20limited%20network%20exclusions/1027516/Final%20report%20on%20draft%20Guidelines%20on%20the%20limited%20network%20exclusion%20under%20PSD2.pdf,2022-02-24,docs/guidance/eba/eba_gl_2022_02.pdf,ec2b2278be7d2eb6038281a6216de0a9919311cf1acc6f779d3ff7ae9f126be1,2026-04-24T21:47:05.088854+00:00,unchanged
EBA/GL/2022/01,eba,eba_gl_2022_01_1,Final Report on Guidelines on improving resolvability for institutions and resolution authorities.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2022/EBA-GL-2022-01%20Guidelines%20on%20resolvability/1025905/Final%20Report%20on%20Guidelines%20on%20improving%20resolvability%20for%20institutions%20and%20resolution%20authorities%20%282%29.pdf,2022-01-13,docs/guidance/eba/eba_gl_2022_01_1.pdf,6448fe24970dd8623efbaa8dedecbfc9af771058392f40d9d883717add0a70ab,2026-04-24T21:57:04.522995+00:00,ok
EBA/GL/2021/15,eba,eba_gl_2021_15,Guidelines on AML CFT cooperation.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2021/EBA-GL-2021-15%20GL%20on%20CFT%20cooperation/1025384/Final%20AML-CFT%20Cooperation%20Guidelines.pdf,2021-12-16,docs/guidance/eba/eba_gl_2021_15.pdf,317a422d609a96b4e5c472ed357ef9fe24e6b82b740845c1d9423dc206b31ade,2026-04-24T21:47:11.026885+00:00,unchanged
EBA/GL/2021/13,eba,eba_gl_2021_13,Final Report on GL on sound remuneration policies under IFD.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2021/EBA-GL-2021-13%20Guidelines%20on%20remuneration%20under%20IFD/1024533/Final%20Report%20on%20GL%20on%20sound%20remuneration%20policies%20under%20IFD.pdf,2021-11-22,docs/guidance/eba/eba_gl_2021_13.pdf,1b1834733ada00211c31414aaaba356631135f2af4003d98a106df1ca72dd8ea,2026-04-24T21:47:14.085456+00:00,unchanged
EBA/GL/2021/14,eba,eba_gl_2021_14,Final Report on GL on internal governance under IFD.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2021/EBA-GL-2021-14%20Guidelines%20on%20internal%20governance%20under%20IFD/1024534/Final%20Report%20on%20GL%20on%20internal%20governance%20under%20IFD.pdf,2021-11-22,docs/guidance/eba/eba_gl_2021_14.pdf,11598ea53c80cbf5d373854186e5b76d25f72f43ef0875483e9d2c4af5d1fc75,2026-04-24T21:47:15.566871+00:00,unchanged
EBA/GL/2021/12,eba,eba_gl_2021_12,GL on a common assessment methodology.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2021/EBA-gl-2021-12%20Guidelines%20on%20the%20authorisation%20of%20credit%20institutions/1023885/Report%20GL%20on%20a%20common%20assessment%20methodology%20%28002%29%20-%20clean.pdf,2021-11-11,docs/guidance/eba/eba_gl_2021_12.pdf,974e76bf4e91df4f751dd18dca381587c39bccceabb355b99451a17e6b125962,2026-04-24T21:47:17.073455+00:00,unchanged
EBA/GL/2021/11,eba,eba_gl_2021_11,Final Report on Guidelines on recovery plan indicators.pdf,guideline,https://www.eba.europa.eu/sites/default/files/document_library/Publications/Guidelines/2021/EBA-GL-2021-11%20Guidelines%20on%20recovery%20plan%20indicators%20/1023794/Final%20Report%20on%20Guidelines%20on%20recovery%20plan%20indicators.pdf,2021-11-09,docs/guidance/eba/eba_gl_2021_11.pdf,96664a9f8adec43af3eda1f09978307999d497227de2f3e519667ae5337b87d3,2026-04-24T21:47:18.585425+00:00,unchanged
